NewDateTime,Flotation Column 01 Level,Flotation Column 04 Level,% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,% Silica Concentrate,Flotation Column 01 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow
5/3/2017 15:00,451.44635,349.1502667,59.78,2313.865167,450.5283444,400.9777056,9.795134111,1.615155819,3.942823156,299.9909,299.9842278,299.9546722,299.4912333
5/3/2017 16:00,452.2750611,351.1538333,51.94,2176.138917,543.6343444,400.6938111,9.635065889,1.738736444,3.95,298.7566556,299.8971444,299.2996528,299.6740833
5/3/2017 17:00,449.3177333,350.5068611,51.94,2268.087693,526.5485667,399.1343833,9.704062778,1.718342944,2.8,299.6607389,300.0528944,300.0500111,300.6183
5/3/2017 18:00,452.5354722,349.1772056,51.94,2205.831933,485.4785444,400.3254222,9.579476,1.660479833,2.54,299.8823111,299.9266889,300.0556056,300.3387444
5/3/2017 19:00,449.7939333,350.8996667,51.94,2066.850278,515.4340667,400.1641778,9.727365333,1.701386167,1.79,299.86655,299.9090111,299.6882167,299.8773278
5/3/2017 20:00,454.2021889,347.35185,51.94,2227.376956,519.1428028,399.5458389,9.879674722,1.7116945,1.67,300.0509611,300.0465444,299.9402722,299.6070667
5/3/2017 21:00,451.0230667,352.8741111,51.94,2194.138722,530.1201167,401.2086222,9.765340611,1.743451333,1.49,299.8207444,299.9102833,300.0759611,299.8066389
5/3/2017 22:00,449.6659167,349.5009778,51.94,2115.211056,532.4549389,400.3399167,9.752493722,1.754208778,1.96,301.4993667,300.1673528,299.9895167,299.4050722
5/3/2017 23:00,449.2641833,350.4363556,51.94,2130.784667,511.3239333,399.8669556,9.828976111,1.741909556,1.51,299.7282056,299.9466222,299.7078111,299.4674667
5/4/2017 0:00,450.2365111,350.5232444,51.94,2076.485111,487.8853167,399.7226389,9.899145889,1.742891722,1.84,299.8966111,299.8882444,300.0162722,299.3278722
5/4/2017 1:00,451.7534111,346.8639667,53.14,1917.151,535.5358944,399.8535611,9.779104333,1.741018,3.52,300.0203,299.9519556,299.8759222,299.5720111
5/4/2017 2:00,456.1548556,346.7133278,53.14,1540.312305,558.8925944,404.5843728,9.603677889,1.745320889,2.41,299.8275111,300.0309167,300.5479,300.0975222
5/4/2017 3:00,450.8985944,355.5506611,53.14,1664.177775,593.8640056,414.6946757,9.5449735,1.747401444,2.59,299.8008611,299.8994111,299.94705,299.9438722
5/4/2017 4:00,449.9575333,352.6727444,53.14,1791.247333,613.3756889,415.6294914,9.635900111,1.758852944,4.01,299.8938333,300.0239389,300.1614722,300.1656222
5/4/2017 5:00,450.2940667,349.9090833,53.14,1948.357044,605.5144389,416.5643072,9.442283056,1.754701278,2.83,299.8442556,299.9567778,300.0246389,299.95395
5/4/2017 6:00,450.3438444,349.5939722,53.14,2144.698889,571.2175167,417.0826084,9.420320556,1.7083765,2.92,299.8878056,299.9545667,300.2548222,300.6478389
5/4/2017 7:00,452.20315,351.1213278,60.18,1878.472331,559.9956278,400.4664889,9.662562056,1.7610905,3.47,299.8849944,299.9652611,299.9275833,299.5658722
5/4/2017 8:00,449.8661333,348.2435889,60.18,1858.080542,501.4773167,402.0856139,9.670700944,1.668802333,2.63,300.0831778,299.91315,300.0135222,299.8518167
5/4/2017 9:00,495.6517333,352.8366111,60.18,2152.890944,539.2485167,410.0367889,9.494395778,1.715621833,2.38,299.7774278,299.9034278,299.7097556,300.5481111
5/4/2017 10:00,790.7795683,350.38725,60.18,1650.064444,575.5587889,413.3257611,9.741535667,1.751631389,2.25,300.0664889,299.8638222,299.68205,300.3882722
5/4/2017 11:00,859.0250623,352.2317333,60.18,2034.972721,584.6494889,417.6275333,9.899652944,1.757208056,3.21,300.0108611,299.9184056,300.0197389,300.4348556
5/4/2017 12:00,849.0183389,351.1858833,60.18,1880.418431,570.9082167,416.8317833,9.662925778,1.757118167,3.44,299.9268278,299.96515,299.9911222,299.9348889
5/4/2017 13:00,757.2989778,349.7372,60.18,2151.860133,593.9348944,417.5243768,9.634188,1.755909444,3.25,299.8664444,299.86575,300.1088833,299.9711889
5/4/2017 14:00,618.37925,352.0570556,60.18,2306.706056,537.1505833,395.6672621,9.759403222,1.732628889,3.23,285.0330556,299.9698111,300.0003278,299.7557167
5/4/2017 15:00,314.2477444,348.1290611,60.18,2379.108467,533.0462722,386.9733778,9.560226889,1.750945111,4.3,250.2667667,299.8914556,299.7300389,300.91625
5/4/2017 16:00,575.6148603,354.3082944,56.22,2314.656171,539.9053444,405.0246778,9.593857389,1.74140425,3.979113573,249.8902833,299.8730333,299.9607111,299.7080167
5/4/2017 17:00,427.537248,348.5152,56.22,2444.546418,537.2413389,411.6795847,9.917557611,1.6981445,3.340886427,248.2421833,299.8353,299.5854778,297.4327111
5/4/2017 18:00,448.6258722,351.9465222,56.22,2705.759144,562.0901722,415.9775833,9.822304889,1.691529167,3.02,249.9139278,299.8735111,299.7808556,299.8893056
5/4/2017 19:00,449.1853,349.5273778,56.22,2950.819889,568.5683389,416.8464069,9.850226889,1.693031333,3.53,249.9688944,299.8953556,299.8528056,299.89055
5/4/2017 20:00,451.3468833,349.0224389,56.22,2943.838944,548.0555722,417.6472778,10.129355,1.671096167,2.18,250.0920333,299.9791111,300.0885111,300.0763778
5/4/2017 21:00,449.2121833,349.4717333,56.22,3407.226389,564.1617556,417.1851266,10.18415389,1.688145056,1.83,249.9167667,299.9086889,300.0284722,299.9382889
5/4/2017 22:00,450.0417111,352.7696333,56.22,3512.668167,607.8688833,416.7685026,10.10529761,1.753122167,2.01,251.1067,300.0650056,299.9662,301.1700389
5/4/2017 23:00,451.1310722,350.1512833,56.22,4267.690333,573.9511722,415.0832246,10.02944178,1.762246056,1.83,251.1307222,299.9778389,300.4746667,299.9797111
5/5/2017 0:00,446.8779944,345.1305889,56.22,4247.253829,435.2021333,412.9258767,10.26548667,1.585903,2.13,250.0877833,299.9639,299.5553333,301.1817333
5/5/2017 1:00,450.8100278,351.0260611,53.94,2816.650647,433.8313833,407.218628,10.25058333,1.593902663,2.03,250.0143278,299.8701167,299.4536167,300.4636556
5/5/2017 2:00,450.0491778,344.9226,53.94,2322.899908,287.2614333,400.4829556,10.377585,1.52031539,2.03,250.03005,299.8206333,300.0438444,299.8705278
5/5/2017 3:00,448.8699944,357.9639333,53.94,3814.850413,422.9846222,406.895608,9.858237889,1.572872058,4.72,250.0705778,299.9758167,300.0221889,301.1797889
5/5/2017 4:00,449.1690944,353.2655056,53.94,4175.329044,483.5618444,416.7355288,10.1005005,1.594372167,4.501897507,250.0139111,299.9721667,300.0264611,298.9840222
5/5/2017 5:00,458.2228444,361.7991833,53.94,3522.859272,520.5916472,407.130946,10.20670667,1.660591361,4.068102493,250.1462722,299.8811167,300.1713111,299.6361056
5/5/2017 6:00,448.5261333,349.6568722,53.94,4590.065944,530.7646778,404.7627756,10.07325428,1.695466889,3.85,250.1915222,299.8829056,299.4139222,300.4936444
5/5/2017 7:00,452.2848611,349.8821722,53.26,4288.727111,456.8587722,400.7921944,10.25433278,1.623136667,4.66,249.7992444,300.0204667,300.0576167,299.3641389
5/5/2017 8:00,449.6886833,350.6473722,53.26,4033.762444,488.9217,398.5388,10.06733278,1.6673465,5.47,250.2053222,299.9565167,299.8607056,299.8198222
5/5/2017 9:00,450.7797167,350.9128111,53.26,4220.825146,473.4899611,399.7308556,9.967448556,1.6436215,5.47,250.2091222,299.8783278,300.3127111,300.0926333
5/5/2017 10:00,449.4704,350.6327056,53.26,3502.701444,472.45945,400.4395611,10.22930611,1.643098167,3.62,250.0980333,300.0061889,300.2954278,300.5448389
5/5/2017 11:00,448.9410722,350.5909222,53.26,2147.998115,457.76715,398.6646,10.01713633,1.624330944,4.04,250.2058667,299.9061056,299.7398667,299.4073167
5/5/2017 12:00,570.3553556,385.1209222,53.26,876.4653756,355.3060161,399.6426423,9.390861722,1.540043308,4.54,250.1044278,299.9173722,300.1888167,299.8205944
5/5/2017 13:00,458.4444111,353.1915944,53.26,1780.405927,421.27207,399.7750938,8.913735333,1.582107192,4.485,250.0507111,299.9751444,299.6898222,299.5980944
5/5/2017 14:00,452.4005444,349.7742722,53.26,3126.365176,473.5148444,399.8899667,9.288056889,1.642339278,4.43,250.0293778,299.9603833,300.0349167,300.4135
5/5/2017 15:00,450.0886389,350.7202278,53.26,1615.661141,446.9818167,399.4019944,9.613363222,1.609616167,2.07,249.9819556,299.8819833,300.0118056,299.1854944
5/5/2017 16:00,448.5668833,349.01255,56.41,2824.158931,457.5452611,400.7720944,9.2857335,1.623174556,2.27,249.9114889,299.9539611,300.2292333,299.8956111
5/5/2017 17:00,450.4721889,351.5028944,56.41,3078.233809,501.2902056,400.9091444,9.514529889,1.680897056,4.06,249.9701111,299.9201389,300.0313667,299.6371778
5/5/2017 18:00,449.7649556,350.6811611,56.41,3344.395893,498.8871444,399.9757222,9.9240775,1.679684333,2.85,249.9854444,299.9543556,300.0076167,299.7684333
5/5/2017 19:00,449.2412611,350.6281167,56.41,4054.032889,466.2092722,399.7970611,9.692081778,1.634042722,3.33,249.9862889,300.0631944,300.0579889,299.8229667
5/5/2017 20:00,449.8782111,350.9204167,56.41,3946.606689,473.5497444,399.9092556,9.590101444,1.645156778,2.33,249.9631722,299.8912056,300.1279722,299.7220278
5/5/2017 21:00,450.4776833,350.1899833,56.41,3950.602256,472.13615,399.6501667,9.757680667,1.643079722,3.04,249.9976167,299.9485778,299.5858444,299.6165889
5/5/2017 22:00,449.7144833,350.00735,56.41,3528.626636,424.0890605,400.302252,9.734519722,1.578244333,4.55,250.0264056,299.8330944,299.9969722,299.3606778
5/5/2017 23:00,450.9372444,354.4543111,56.41,3402.495132,489.2010895,400.3394035,9.568480333,1.670347833,3.59,249.9967389,299.9333389,299.7653889,299.6203111
5/6/2017 0:00,450.0073333,349.7496056,56.41,3637.376179,495.1720333,399.9091333,9.450788667,1.674805611,4.19,250.0718,299.95465,299.92385,299.66885
5/6/2017 1:00,449.1206833,346.9405833,56.58,3562.134369,459.96495,399.3252,9.657234611,1.625107167,4.248407356,250.1272,300.0123333,300.0248,299.7629167
5/6/2017 2:00,450.4574,354.4143444,56.58,3495.479306,479.4736722,399.3264056,9.7337175,1.653388833,4.364576683,248.8350722,299.9013389,299.8383556,300.0522222
5/6/2017 3:00,451.3270556,355.7009611,56.58,3750.008516,544.4267278,400.6331611,9.718751611,1.738942111,4.48074601,250.4714056,299.9218556,300.3124833,299.5554722
5/6/2017 4:00,449.6525722,346.5226667,56.58,3505.17323,478.9534,400.1318056,9.786278444,1.650329222,4.596915337,250.4210111,299.8422111,299.56335,300.0444944
5/6/2017 5:00,449.0229778,352.1296333,56.58,3392.065556,491.1379778,399.2651556,9.820099111,1.668709889,4.713084663,250.2634833,299.9100833,299.5167556,300.0775
5/6/2017 6:00,449.8607056,348.8492111,56.58,3635.640114,530.0320444,400.3861778,9.784862167,1.722125944,4.82925399,249.9070056,299.8801333,299.60175,300.1312833
5/6/2017 7:00,461.7687889,348.193154,55.91,2337.300689,500.5061778,399.4211667,9.919457111,1.704656389,4.945423317,250.1958167,300.0569889,300.1642389,299.9759278
5/6/2017 8:00,466.851,331.0439544,55.91,1329.514478,437.2962722,398.3488167,9.488134056,1.6022085,5.061592644,250.1509278,299.8852722,299.8437944,299.9812444
5/6/2017 9:00,449.5433222,359.1036444,55.91,1261.544769,480.6446833,399.6449111,9.185011389,1.6557665,5.12,250.0726222,299.8532722,300.3876111,299.9178722
5/6/2017 10:00,455.4045056,359.1492167,55.91,567.2527752,391.2806571,399.3094972,9.452113833,1.556354206,4.99,250.0970111,299.9844444,300.2272778,300.0091167
5/6/2017 11:00,464.1452667,350.9656583,55.91,2362.854128,313.5944679,400.9569667,9.539083444,1.521774121,4.86,250.1334389,300.0777333,299.637,300.2353278
5/6/2017 12:00,472.3151333,363.1737556,55.91,3075.829667,397.1325667,399.8509583,9.794407167,1.586145035,5.2,250.0989222,300.0015278,299.8162556,300.1848333
5/6/2017 13:00,450.7083778,347.2339333,55.91,2561.27155,465.7790944,398.8225778,10.10387389,1.63285,3.15,250.0976222,299.9020111,299.8727833,299.6829
5/6/2017 14:00,455.20715,352.1674,55.91,3203.926167,449.4019056,400.3063361,9.919117056,1.618563944,3.41,250.1074444,299.9691833,300.0311722,299.5892056
5/6/2017 15:00,450.4580333,349.6511889,55.91,3183.084056,501.8882278,400.1935556,9.876029,1.683623889,3.37,249.9874667,299.9501556,299.7569333,300.3040389
5/6/2017 16:00,449.7515722,349.4691667,56.08,3227.766999,521.6453167,399.8672556,10.11147333,1.708026111,3.64,249.8464722,299.9897667,299.9670833,299.8195556
5/6/2017 17:00,450.7157444,350.4324889,56.08,3334.933729,530.6631778,399.72545,9.999250944,1.720920278,3.04,250.0372833,300.0317556,300.0110222,300.3573611
5/6/2017 18:00,450.9327667,349.0002944,56.08,3547.675056,544.8479278,399.7677,9.966890222,1.740372056,3.16,250.0303,300.0314889,299.7813056,300.1133833
5/6/2017 19:00,449.7753444,349.1112944,56.08,3282.697833,554.6098389,400.8227556,10.18751111,1.753415167,1.96,250.0590889,300.0005889,300.3252056,299.5684722
5/6/2017 20:00,449.1131778,351.3167722,56.08,2891.711385,521.6091722,398.9284333,10.08226472,1.711634833,4.48,250.0483333,299.8909167,300.1257611,299.9575444
5/6/2017 21:00,450.5030333,351.0817556,56.08,3304.742232,367.6212333,400.4503167,9.9750535,1.540199361,4.69,250.0657222,299.8487333,300.3714667,299.9244167
5/6/2017 22:00,450.2814722,349.9491778,56.08,2488.578864,392.6077278,399.8153278,9.906553722,1.555896944,3.63,250.0061778,300.0131389,300.0197611,299.9127778
5/6/2017 23:00,449.5391722,350.2889722,56.08,3850.720708,391.3660556,400.2335056,9.908442833,1.532587444,3.18,250.0277389,299.9840944,300.0922944,299.9170778
5/7/2017 0:00,450.2533833,350.4474278,56.08,3951.378833,452.9530333,398.9080111,10.07542944,1.618393722,2.73,249.9834556,299.96235,299.9603778,299.93155
5/7/2017 1:00,449.4126222,345.2288111,52.78,4157.670444,504.6462889,401.5912722,10.34161056,1.685699611,3.54,248.6196722,299.8063667,299.7450667,299.79485
5/7/2017 2:00,450.1576833,349.31255,52.78,4096.932222,527.7271944,399.5963222,10.26090333,1.718550278,1.9,250.15265,299.8895444,299.9687889,299.9434278
5/7/2017 3:00,451.7313167,349.4501611,52.78,3146.352856,542.0374389,400.4090833,10.18805111,1.741249167,1.55,249.8897056,299.8316333,299.8231444,299.8316333
5/7/2017 4:00,450.2505833,348.7855278,52.78,3997.331944,513.97565,399.6580278,10.15114111,1.715438056,2.67,250.2363167,299.9374556,299.8897389,299.8991111
5/7/2017 5:00,451.3050611,348.5021222,52.78,3575.542722,521.9553889,400.3503333,10.06004594,1.738259611,1.72,251.2259944,300.0117778,300.1403389,300.00925
5/7/2017 6:00,450.5896167,351.06395,52.78,3903.495722,517.0344944,399.2264111,9.872576944,1.732717333,1.65,250.0897667,299.8680278,300.1507778,299.9259111
5/7/2017 7:00,451.6756222,349.4963722,51.3,3895.809222,478.4428139,399.5692389,10.04788244,1.691915278,1.49,250.0050278,299.9360889,299.4603222,299.94595
5/7/2017 8:00,450.3685944,349.1056556,51.3,4051.778278,454.34495,400.1676722,10.12204222,1.679802556,2.97,250.30735,300.0064056,300.1581222,299.9633833
5/7/2017 9:00,449.9195444,351.0544778,51.3,3653.927839,449.4054722,399.8941778,10.06845972,1.711179,2.07,250.2103389,299.8455556,299.4624,300.0083889
5/7/2017 10:00,449.7343889,349.9363278,51.3,4095.138444,475.6235667,399.3117944,10.08697833,1.729418944,2.88,250.0955111,299.9268333,299.9768722,299.8865167
5/7/2017 11:00,450.5017944,350.4906444,51.3,3138.793778,461.3382722,399.9483722,10.11949456,1.654711556,2.08,250.1024167,299.9036944,300.23515,299.9223667
5/7/2017 12:00,455.4708333,354.4959111,51.3,2924.295944,452.8138333,401.8696611,9.775605556,1.64513775,2.32,250.159,299.9404389,299.7940944,299.9730556
5/7/2017 13:00,449.1280556,348.8285667,51.3,3399.209738,429.28895,399.2223889,9.6685475,1.609249667,2.15,250.14245,299.9214778,299.4545833,299.2666056
5/7/2017 14:00,448.9957833,349.8159667,51.3,3709.519378,456.1186556,399.5522611,10.151587,1.65542,3.91,250.0674556,299.93545,299.9006667,299.7287056
5/7/2017 15:00,449.4406056,351.3038278,51.3,3207.988056,486.2219278,399.0916444,10.15495833,1.743158444,4.89,250.0787,299.8910667,299.7880111,299.5072556
5/7/2017 16:00,450.1759389,350.7624667,56.65,3248.829146,486.1720444,400.9813944,10.01239722,1.749000111,3.03,249.9929722,299.8929556,299.8401889,299.8105222
5/7/2017 17:00,449.1985,350.7142889,56.65,3858.882111,482.3627667,399.8268111,10.02908706,1.688364611,3.59,249.9951278,299.8983056,299.7194389,300.3614611
5/7/2017 18:00,451.1661778,350.5906333,56.65,3297.880632,524.3153333,398.9669333,10.08426111,1.712782111,4.02,250.0530056,299.9453778,299.8273556,299.0672222
5/7/2017 19:00,450.06295,349.7248056,56.65,3632.057389,534.2419722,400.5973833,10.04408072,1.727732722,4.45,249.9653833,299.7849722,300.0447,299.9360611
5/7/2017 20:00,450.4122778,350.2805056,56.65,3821.811992,533.1169889,398.6060944,9.980329611,1.726134111,3.69,249.9846556,300.0165111,299.9279667,299.84175
5/7/2017 21:00,451.6373222,349.1600222,56.65,3661.58035,467.02135,399.2877111,10.19564667,1.636531556,4.09,249.8947111,300.04655,299.9163278,299.8494278
5/7/2017 22:00,449.4428167,350.4683667,56.65,3989.928367,502.1003111,400.37315,10.11572833,1.683249278,3.11,250.0422278,299.8967833,300.0036611,300.0026222
5/7/2017 23:00,449.4951611,349.1255778,56.65,3881.182194,534.9476889,399.7106056,10.06571778,1.727802444,3.48,249.9804556,299.8532833,300.16915,299.8035944
5/8/2017 0:00,450.2156333,349.0492667,56.65,3993.251189,533.0562389,398.9355,10.22190167,1.726003556,4.34,249.9203889,299.8823611,299.9830056,299.8491833
5/8/2017 1:00,450.4968722,351.6228667,56.65,3529.543833,526.1862278,398.7887222,10.17832333,1.718976833,2.75,250.0661556,300.0738667,299.6178444,299.8997778
5/8/2017 2:00,450.6680778,351.7870889,56.65,2528.935575,537.69355,400.5369611,10.07269694,1.730952111,3.1,250.0936278,299.8091778,299.8261389,299.7214889
5/8/2017 3:00,449.5664833,352.6934889,56.65,2626.724361,539.1607056,398.6337,9.779027056,1.733895056,1.97,250.0513222,299.8218722,299.7974333,299.95135
5/8/2017 4:00,450.9118111,347.9426667,56.65,3440.834389,552.9501389,400.1882167,9.663279222,1.751311667,2.1,249.9866,299.9077389,299.7576556,300.0646611
5/8/2017 5:00,450.1287056,348.6540056,56.65,3790.418464,502.8422056,400.91685,9.961449889,1.699452,1.77,250.0528333,299.9362889,300.1474944,300.9527333
5/8/2017 6:00,450.6396444,349.4108444,56.65,3152.291324,463.8036889,398.8783611,9.982826722,1.658838944,2.37,250.0606,299.9317056,299.8443333,300.2433167
5/8/2017 7:00,450.9986167,349.53945,56.65,2677.981335,491.8737667,399.6721222,9.7422325,1.708033333,3.54,250.1480556,299.8981778,300.3050389,300.20145
5/8/2017 8:00,450.32225,350.3162056,56.65,3087.353444,463.9754722,399.2329611,9.613117111,1.689476778,2.35,250.2194111,299.9223333,299.8490889,300.1672833
5/8/2017 9:00,450.0729556,350.9044111,56.65,2846.501024,534.9686,399.3118667,9.804397333,1.735419056,2.19,250.17225,299.9898833,300.1679278,300.4252944
5/8/2017 10:00,456.6810778,367.7693111,56.65,2264.833396,529.8623083,399.5951667,9.969672722,1.732923361,1.54,250.0236833,299.9981611,299.8350389,300.34335
5/8/2017 11:00,452.7436444,346.7168611,56.65,2037.31999,510.5450583,400.3462028,9.1899815,1.695443556,3.82,250.1508056,299.9343556,299.9158833,300.3530556
5/8/2017 12:00,450.3083944,351.5472278,56.65,3970.281444,501.7777944,400.3836778,9.365923389,1.691774,4.35,250.1032222,299.9367222,299.9486444,299.9177722
5/8/2017 13:00,450.6677222,348.5529611,56.65,3819.796056,526.4688944,400.2752944,9.986487056,1.7292275,4.76,250.0915556,299.9242611,299.9835889,299.9003056
5/8/2017 14:00,475.4029333,341.7624676,56.65,3338.063561,488.0156444,398.6371611,10.11088228,1.685941167,3.66,250.2163111,299.8817111,300.0576444,299.9034944
5/8/2017 15:00,462.7991444,367.9067491,56.65,2981.698556,500.4927944,400.7187583,9.575797417,1.691682056,2.8,249.9643056,299.9420667,299.9374278,299.9701889
5/8/2017 16:00,451.11115,351.1974,56.65,3927.7844,523.9110611,400.5478167,9.749768333,1.711564,4.2,249.9704,299.89725,299.5526556,299.9221944
5/8/2017 17:00,449.7546889,350.6335111,56.65,3244.165767,526.9032111,399.7343556,9.962599833,1.718294389,1.98,250.0335833,299.9416722,299.7877111,299.9613333
5/8/2017 18:00,450.0401333,350.3848111,56.65,4200.287889,546.5347944,400.7753722,10.02872922,1.742275056,2.75,249.9781167,299.8944444,299.7354889,299.9022278
5/8/2017 19:00,451.0927333,351.8961,56.65,4295.205889,532.5507278,398.3554667,10.23780333,1.7310705,3.49,249.9966556,299.9229278,299.8596444,299.8920611
5/8/2017 20:00,450.5492611,346.8204056,56.65,3965.105999,535.4766778,399.82775,10.18868778,1.75651,3.17,249.9344,299.9033167,299.7122889,299.8890389
5/8/2017 21:00,451.3617167,349.0332556,56.65,4351.546394,522.3023167,400.1418722,10.10564056,1.740675278,3.29,249.99215,299.8698778,300.0459611,299.8301667
5/8/2017 22:00,450.4106833,350.6067556,56.65,4061.85795,497.4672944,399.8199944,10.18310333,1.702921111,4.12,250.0288333,300.0533722,300.0018611,299.8361556
5/8/2017 23:00,450.1343778,346.2631889,56.65,4524.778889,510.2980944,398.9130444,10.14819333,1.695674056,4.4,250.0297389,299.9287833,299.6475444,299.9925111
5/9/2017 0:00,448.4343111,351.1968611,56.65,4048.491333,484.5203167,400.13845,10.18451278,1.658840111,2.97,249.9985,299.9381389,299.99345,299.9502889
5/9/2017 1:00,449.9451944,350.3848167,56.65,3599.30595,485.3769,399.6075,10.01374578,1.660875167,1.87,249.9900333,299.9056389,299.9478111,298.5027611
5/9/2017 2:00,450.8943944,348.9328667,56.65,3910.484389,528.1402444,399.1988667,9.949072667,1.719089111,1.38,250.1358278,299.8975056,299.8203722,299.9103444
5/9/2017 3:00,450.2749889,350.2724667,56.65,3276.178722,519.8081944,398.7748,9.955064056,1.720618167,0.85,250.0195056,299.8876056,299.82795,299.7055056
5/9/2017 4:00,449.5561333,349.0517667,56.65,3261.883111,522.9143833,399.9847556,9.590035333,1.744322444,1.24,250.0141667,299.9257,299.8412611,299.9114944
5/9/2017 5:00,449.9258778,353.1542,56.65,3058.683733,470.0084389,400.1218278,9.705173167,1.7071885,2,250.03555,299.9544889,300.0093889,299.9545278
5/9/2017 6:00,450.1044333,347.6941944,56.65,1312.636395,435.1595722,398.8951167,9.819666667,1.681088833,3.17,250.1211611,299.9284611,299.9935667,301.5097722
5/9/2017 7:00,450.4106667,349.2414389,56.65,1930.811933,446.4308833,400.3284556,9.598301944,1.611000278,3.17,250.1324056,299.8973389,299.7593,300.2335833
5/9/2017 8:00,449.1776944,350.2659444,56.65,2377.422498,465.935,401.06185,9.415219167,1.6345845,2.22,250.2776111,299.9501056,299.8846333,299.6680944
5/9/2017 9:00,449.0146444,351.7423611,56.65,3480.646713,479.7173444,399.6671111,9.333550056,1.654160111,3.77,250.0569889,300.0042056,300.0869944,299.95085
5/9/2017 10:00,449.6618611,349.4547,56.65,1622.6923,432.0846333,399.3687667,9.694522056,1.587398111,5.32,250.0436389,299.9170667,299.8802,299.9259889
5/9/2017 11:00,450.3020778,352.8664167,56.65,2398.314404,447.74405,400.6524889,9.590049167,1.609910889,5.05,250.1109611,299.8639111,299.9584778,299.8934722
5/9/2017 12:00,449.6997889,350.5828278,56.65,3435.27585,494.8311722,400.0419556,9.502552833,1.6755515,4.29,250.1115278,300.0925278,299.78065,299.9129444
5/9/2017 13:00,450.0922111,349.6452167,56.65,3236.910556,546.2358389,399.8877056,9.965000278,1.742151889,4.56,250.1014444,299.9812556,299.9035444,299.9621
5/9/2017 14:00,450.3297556,350.8635333,56.65,2446.020811,556.4512778,398.8720556,9.927146167,1.759054944,4.83,250.1603944,299.8375,299.9222444,300.0944944
5/9/2017 15:00,451.3152556,351.7110889,56.65,3306.428806,560.85815,399.8633611,9.714391611,1.767120944,5.51,250.0798056,299.9757778,299.9383778,300.3382556
5/9/2017 16:00,446.7299444,350.2319889,52.61,3765.52245,542.4448556,400.3742333,10.06545989,1.736912278,4.11,249.9812889,299.8185167,300.1343,300.7943944
5/9/2017 17:00,431.6818667,353.9098389,52.61,3771.005556,505.5613222,399.6427667,9.993150556,1.688530722,4.64,250.0397167,299.8215889,299.9867611,300.70595
5/9/2017 18:00,450.15,347.3867167,52.61,3683.954139,346.9268,400.3648056,9.946232056,1.531672776,3.365,249.9493444,300.0550944,299.8606611,300.0021056
5/9/2017 19:00,450.5837389,348.8272444,52.61,1805.890461,408.5375,399.0436,10.01024617,1.560900724,2.09,250.0115111,299.9934222,300.0512389,299.8801333
5/9/2017 20:00,451.1620167,352.8940111,52.61,2905.586174,482.0804722,400.1829333,9.839672278,1.658138944,2.52,249.98015,299.8473389,300.0156,299.9536611
5/9/2017 21:00,458.4308167,349.3961556,52.61,1224.831384,415.2705833,399.9279444,9.460445667,1.59967311,2.32,249.9993167,300.0001444,299.8373278,299.9098333
5/9/2017 22:00,449.2529944,342.1362444,52.61,849.4213365,244.9625841,399.6828278,9.158889111,1.520710787,3.82,250.0933889,299.8810222,299.81145,299.9023556
5/9/2017 23:00,451.8119889,352.8970667,52.61,2358.932976,263.7290993,399.8935056,9.261434389,1.52047618,2.4,250.0478722,299.96465,299.5772333,299.9407056
5/10/2017 0:00,448.8671167,352.5670833,52.61,2862.724137,423.5348056,399.3100667,9.576011833,1.582166035,2.22,249.9864167,299.8247278,299.9835722,299.8743
5/10/2017 1:00,449.9334556,350.2296778,52.61,3554.201222,466.6878611,401.2500056,9.646916056,1.6331125,1.85,250.0573889,299.8076167,299.7643889,299.8059889
5/10/2017 2:00,482.0314167,356.5279556,52.61,2111.486214,436.0879778,401.6236806,9.784748722,1.586555167,2.09,250.0357778,299.8397389,299.8970556,299.9392167
5/10/2017 3:00,450.2290722,350.8213056,52.61,3946.698553,458.5001222,399.8567056,9.513260611,1.634451222,2.73,249.9257722,299.9805278,299.9286944,299.9287833
5/10/2017 4:00,449.6976889,350.9443111,52.61,3957.017056,517.3517556,400.0505944,9.803165333,1.733107444,4.77,250.0404944,299.8062556,300.0249556,299.9439222
5/10/2017 5:00,450.8311556,349.5430667,52.61,1377.72393,532.3494111,399.7752944,9.980123667,1.754135667,5.03,250.0769111,299.8644278,299.8638944,299.8430667
5/10/2017 6:00,450.0101889,349.85245,52.61,1142.077511,367.4264389,399.3576611,9.579127333,1.562533003,5.03,249.9961889,299.9703722,299.9069167,299.9263167
5/10/2017 7:00,511.6329083,347.8713694,52.61,1650.18749,326.8802694,402.1516161,9.330189944,1.520243654,5.03,250.14245,299.9532167,299.8794833,300.0345778
5/10/2017 8:00,524.1185578,347.9907722,52.61,1416.153897,273.666917,399.8925427,9.072542,1.520315123,5.03,250.2057333,299.9444833,299.6683389,300.0877556
5/10/2017 9:00,616.4257962,637.6094491,52.61,1311.418634,257.9344477,400.5916405,9.056284611,1.520386593,5.03,250.0711333,300.0036444,299.9038667,299.8209944
5/10/2017 10:00,508.3173804,646.8033047,52.61,1206.683371,268.9597659,401.2907383,9.040250222,1.520458063,5.03,220.8781378,297.8981126,297.4117483,249.7410259
